Latitude,Longitude,Slide_Name,State,Material Involved,Movement Type,Initiation_Year,History_date
10.02,76.93,Aanakkulam,Kerala,Debris,Slide,2018,
10.02,76.91,Aaram mile,Kerala,Debris,Slide,2018,
10.02,76.89,Seval kudi,Kerala,Debris,Slide,2018,
10.02,76.92,Aanakkulam,Kerala,Debris,Slide,2018,
10.02,76.94,Aanakkulam,Kerala,Debris,Slide,2018,
10.02,76.93,Near Pallivasal,Kerala,Debris,Slide,2019,
10.02,76.93,Chithirapuram,Kerala,Debris,Slide,2019,
10.02,76.92,Thalumkandam,Kerala,Debris,Slide,2018,
10.02,76.94,Thalumkandam,Kerala,Debris,Slide,2018,
10.02,76.94,Mankulam,Kerala,Debris,Slide,2018,
10.02,77.01,Aaram mile,Kerala,Debris,Flow,0,
10.02,77.17,Aanakkulam,Kerala,Debris,Slide,0,
10.02,77.08,Near Pallivasal,Kerala,Debris,Slide,0,
10.02,77.16,Seval kudi,Kerala,Debris,Slide,0,
10.02,77.24,Parakudi,Kerala,Debris,Slide,0,
10.02,77.25,Aanachal,Kerala,Debris,Slide,2019,
10.02,77.26,Aaram mile,Kerala,Debris,Slide,0,
10.02,77.26,Seval kudi,Kerala,Debris,Slide,0,
10.02,77.18,Mankulam,Kerala,Debris,Slide,2019,
10.02,76.86,Seval kudi,Kerala,Debris,Slide,0,
10.020022,77.265406,,Tamil Nadu,Debris,Slide,0,
10.020316,76.976311,Pettimudi,Kerala,Debris,Flow,0,
10.020419,76.53725,Mazhuvannur slide,Kerala,Soil,Slide,0,
10.020811,77.266194,,Tamil Nadu,Soil,Slide,0,
10.021278,77.263808,,Tamil Nadu,Debris,Slide,0,
10.021339,77.264514,,Tamil Nadu,Debris,Slide,0,
10.02155,76.97403,Pettimudi Settlement,Kerala,Debris,Slide,0,
10.021664,77.265714,,Tamil Nadu,Debris,Slide,0,
10.022125,76.970194,Pettimudi,Kerala,Debris,Slide,0,
10.022416,76.978923,Pettimudi,Kerala,Debris,Slide,0,
10.022568,76.960903,Pettimudi,Kerala,Debris,Flow,0,
10.022622,77.264906,,Tamil Nadu,Debris,Slide,0,
10.0236,76.914314,Machiplavu,Kerala,Soil,Slide,0,
10.0237,77.264536,,Tamil Nadu,Debris,Slide,0,
10.023758,76.953842,Thalamali,Kerala,Debris,Slide,0,
10.024,76.908,,Kerala,Soil,Slide,,
10.024074,76.976863,Pettimudi,Kerala,Debris,Flow,0,
10.024114,76.914381,Machiplavu,Kerala,Debris,Slide,0,
10.02443,76.986861,8 acre,Kerala,Debris,Slide,0,
10.02451,77.022948,Thokkupara,Kerala,Debris,Slide,0,
10.02451,77.022948,Thokkupara,Kerala,Debris,Slide,0,
10.024591,76.9962,60th Mile,Kerala,Debris,Slide,0,
10.0254,77.0407,Anachal,Kerala,Debris,Slide,0,
10.025678,76.986658,Kallar - Eight acre,Kerala,Soil,Slide,0,
10.025909,76.993454,60th Mile,Kerala,Debris,Slide,0,
10.0262,77.0635,Muthanmudi,Kerala,Debris,Avalanche,2007,
10.02625,77.06356,Muttanmudi,Kerala,Debris,Slide,2007,
10.026848,76.992101,60th Mile,Kerala,Debris,Slide,0,
10.027278,76.991246,60th Mile,Kerala,Debris,Slide,0,
10.027647,77.265528,,Tamil Nadu,Debris,Slide,0,
10.027981,76.386672,Chittanad slide 2,Kerala,Soil,Slide,0,
10.028027,76.98991,Kallar,Kerala,Debris,Slide,0,
10.028356,76.817311,Chempankuzhi slide2,Kerala,Rock,Flow,0,
10.028489,76.3865,Chittanad slide 1,Kerala,Soil,Slide,0,
10.028576,76.933742,Chattuparakudi,Kerala,Debris,Slide,0,
10.028624,76.986795,Kallar,Kerala,Debris,Slide,0,
10.028983,77.265719,,Tamil Nadu,Rock,Slide,0,
10.029138,77.031887,"Anachal, Shankupadi",Kerala,Debris,Flow,0,
10.029138,77.031887,"Anachal, Shankupadi",Kerala,Debris,Flow,0,
10.029819,76.90015,Pathinalam Mile V,Kerala,Soil,Slide,0,
10.03,77.03,Chithirapuram,Kerala,Debris,Slide,0,
10.03,77.04,Aanachal,Kerala,Debris,Slide,0,
10.03,77.04,Mankulam,Kerala,Debris,Slide,0,
10.03,77.05,Aanakkulam,Kerala,Debris,Slide,0,
10.03,76.98,Aanachal,Kerala,Debris,Slide,2018,
10.03,77,Aaram mile,Kerala,Debris,Slide,2018,
10.03,77.06,Mankulam,Kerala,Debris,Flow,0,
10.03,77.06,Perumbamkoottu,Kerala,Debris,Slide,0,
10.03,77.06,Aaram mile,Kerala,Debris,Slide,0,
10.03,76.94,Chikkanad kudi,Kerala,Debris,Slide,2018,
10.03,76.95,Parakudi,Kerala,Debris,Slide,0,
10.03,76.97,Aaram mile,Kerala,Debris,Slide,2018,
10.03,76.97,Aaram mile,Kerala,Debris,Slide,2018,
10.03,76.93,Near Pallivasal,Kerala,Debris,Slide,2018,
10.03,77.12,Mankulam,Kerala,Debris,Slide,0,
10.03,76.92,Aaram mile,Kerala,Debris,Slide,2018,
10.03,77.12,Aanakkulam,Kerala,Debris,Slide,0,
10.03,76.9,Mankulam,Kerala,Debris,Slide,2018,
10.03,76.88,Perumbamkoottu,Kerala,Rock,Slide,2019,
10.03,76.86,Seval kudi,Kerala,Debris,Slide,2019,
10.03,77.12,Aaram mile,Kerala,Debris,Slide,0,
10.03,77.12,Parakudi,Kerala,Debris,Flow,0,
10.03,77.07,Aanakkulam,Kerala,Debris,Slide,0,
10.03,77.21,Chithirapuram,Kerala,Debris,Slide,0,
10.030003,77.267081,,Tamil Nadu,Debris,Slide,0,
10.030008,77.266225,,Tamil Nadu,Debris,Slide,0,
10.030213,76.900791,Pathinalam Mile IV,Kerala,Debris,Flow,0,
10.030556,76.9338,Chattuparakudi,Kerala,Debris,Flow,0,
10.030575,77.034915,"Anachal, Shankupadi",Kerala,Debris,Slide,0,
10.030575,77.034915,"Anachal, Shankupadi",Kerala,Debris,Slide,0,
10.030773,76.88974,Vannapuram,Kerala,Debris,Slide,0,
10.030794,77.034469,"Anachal, Shankupadi",Kerala,Debris,Flow,0,
10.030794,77.034469,"Anachal, Shankupadi",Kerala,Debris,Flow,0,
10.030843,76.94035,Korangatti,Kerala,Debris,Slide,0,
10.0309,76.900786,Pathinalam Mile II,Kerala,Debris,Flow,0,
10.031173,76.933329,Chattuparakudi,Kerala,Debris,Slide,0,
10.031347,76.900022,Pathinalam Mile III,Kerala,Debris,Flow,0,
10.031718,76.912574,Machiplavu,Kerala,Debris,Flow,0,
10.031732,76.933624,Korangatti,Kerala,Debris,Slide,0,
10.03203,76.933708,Korangatti,Kerala,Debris,Slide,0,
10.032249,76.942529,Korangatti,Kerala,Debris,Slide,0,
10.032275,76.942702,Korangatti,Kerala,Debris,Slide,0,
10.032608,76.935362,Korangatti,Kerala,Debris,Slide,0,
10.033208,77.266333,,Tamil Nadu,Debris,Slide,0,
10.033387,76.948911,Noorankara,Kerala,Debris,Slide,0,
10.033634,76.936135,Korangatti,Kerala,Debris,Slide,0,
10.033883,77.265406,,Tamil Nadu,Debris,Slide,0,
10.034431,77.278042,,Tamil Nadu,Debris,Slide,0,
10.034806,76.80675,Chempankuzhi slide3,Kerala,Debris,Flow,0,
10.03499,76.99247,"Unnikuzhy, Pallivasal village",Kerala,Debris,Slide,0,
10.03499,76.99247,"Unnikuzhy, Pallivasal village",Kerala,Debris,Slide,2018,
10.035131,77.279533,,Tamil Nadu,Debris,Slide,0,
10.03529,76.948184,Noorankara,Kerala,Debris,Slide,0,
10.036551,76.941205,Noorankara - Muthuvankudi,Kerala,Debris,Flow,0,
10.036719,77.266644,,Tamil Nadu,Debris,Slide,0,
10.036908,77.276147,,Tamil Nadu,Rock,Slide,0,
10.0372,77.0068,KallarVattiyar,Kerala,Rock,Flow,0,
10.037483,77.2708,,Tamil Nadu,Debris,Slide,0,
10.037706,77.279914,,Tamil Nadu,Debris,Slide,0,
10.037978,77.273086,,Tamil Nadu,Debris,Slide,0,
10.038717,77.005599,Vattayar,Kerala,Debris,Flow,0,
10.038717,77.005599,Vattayar,Kerala,Debris,Flow,0,
10.03885,77.001514,Vattayar,Kerala,Debris,Slide,0,
10.03885,77.001514,Vattayar,Kerala,Debris,Slide,0,
10.04,77.04,Aanakkulam,Kerala,Debris,Slide,2019,
10.04,77.04,Near Pallivasal,Kerala,Debris,Flow,0,
10.04,77.03,Chithirapuram,Kerala,Debris,Flow,2019,
10.04,77.03,Thalumkandam,Kerala,Debris,Slide,2019,
10.04,77.03,Mankulam,Kerala,Debris,Slide,2018,
10.04,77.02,Mankulam,Kerala,Debris,Slide,2018,
10.04,77.02,Perumbamkoottu,Kerala,Debris,Slide,2018,
10.04,77.01,Seval kudi,Kerala,Debris,Slide,2018,
10.04,76.95,Aanachal,Kerala,Debris,Slide,2018,
10.04,76.95,Aaram mile,Kerala,Debris,Slide,2018,
10.04,76.95,Seval kudi,Kerala,Debris,Slide,2018,
10.04,76.99,Perumbamkoottu,Kerala,Debris,Flow,2018,
10.04,76.99,Seval kudi,Kerala,Debris,Slide,2018,
10.04,77.04,Aanachal,Kerala,Debris,Slide,0,
10.04,76.85,Aaram mile,Kerala,Debris,Slide,2018,
10.04,76.85,Chikkanad kudi,Kerala,Debris,Slide,2018,
10.04,77.11,Aaram mile,Kerala,Debris,Slide,2019,
10.04,77.12,Chikkanad kudi,Kerala,Debris,Slide,2019,
10.04,77.17,Aanakkulam,Kerala,Debris,Slide,0,
10.04,77.14,Aanakkulam,Kerala,Debris,Slide,0,
10.04,77.16,Near Pallivasal,Kerala,Debris,Slide,0,
10.04,77.04,Parakudi,Kerala,Debris,Flow,2018,
10.040128,77.290631,,Tamil Nadu,Debris,Slide,0,
10.040314,77.291872,,Tamil Nadu,Debris,Slide,0,
10.041179,76.945875,25 acre,Kerala,Debris,Flow,0,
10.041342,76.842965,Valara,Kerala,Debris,Slide,0,
10.04169,76.910918,Kunjipettykudy,Kerala,Debris,Slide,0,
10.041862,76.914002,Kattamudikudy,Kerala,Debris,Slide,0,
10.041956,76.919657,Kattamudi,Kerala,Debris,Flow,0,
10.042083,77.04025,,Kerala,Debris,Slide,,
10.042103,76.912845,Kunjipettykudy,Kerala,Debris,Slide,0,
10.042117,77.301367,,Tamil Nadu,Debris,Slide,0,
10.042142,77.301744,,Tamil Nadu,Debris,Slide,0,
10.042278,76.912363,Kunjipettykudy,Kerala,Debris,Slide,0,
10.042353,77.293164,,Tamil Nadu,Debris,Slide,0,
10.042678,77.304019,,Tamil Nadu,Debris,Slide,0,
10.042933,76.924169,Kattamudikudy,Kerala,Debris,Slide,0,
10.043192,77.303367,,Tamil Nadu,Rock,Fall,0,
10.043547,76.548719,Mulavalur slide,Kerala,Rock,Flow,0,
10.043597,77.300431,,Tamil Nadu,Debris,Slide,0,
10.043702,76.88945,Plakkayam,Kerala,Debris,Flow,0,
10.043981,77.2935,,Tamil Nadu,Debris,Slide,0,
10.044303,77.277003,,Tamil Nadu,Debris,Slide,0,
10.044442,77.299331,,Tamil Nadu,Debris,Slide,0,
10.044731,76.839075,,Kerala,Debris,Slide,2018,
10.044856,77.306169,,Tamil Nadu,Debris,Slide,0,
10.045336,77.295475,,Tamil Nadu,Debris,Slide,0,
10.045443,76.901089,Plakkayam,Kerala,Debris,Slide,0,
10.045444,77.04986111,,Kerala,Soil,Slide,,
10.0455,76.8472,Valara,Kerala,Rock,Fall,0,
10.045503,77.302472,,Tamil Nadu,Debris,Slide,0,
10.045611,77.3037,,Tamil Nadu,Debris,Slide,0,
10.046692,77.308981,,Tamil Nadu,Rock,Slide,0,
10.046953,77.306408,,Tamil Nadu,Rock,Fall,0,
10.047849,76.840083,Valara,Kerala,Debris,Slide,0,
10.04814,76.945716,Plamala,Kerala,Debris,Slide,0,
10.048843,76.838474,Valara,Kerala,Debris,Slide,0,
10.048972,77.310464,,Tamil Nadu,Rock,Slide,0,
10.049483,76.771525,Chempankuzhi slide1,Kerala,Rock,Flow,0,
10.05,77.05,Aaram mile,Kerala,Debris,Flow,2018,
10.05,77.05,Aanakkulam,Kerala,Debris,Slide,2019,
10.05,77.05,Aanakkulam,Kerala,Debris,Slide,2018,
10.05,77.05,Near Pallivasal,Kerala,Debris,Flow,0,
10.05,76.96,Chikkanad kudi,Kerala,Debris,Slide,2019,
10.05,76.95,Parakudi,Kerala,Debris,Slide,2018,
10.05,76.94,Chithirapuram,Kerala,Debris,Slide,2018,
10.05,76.87,Aanachal,Kerala,Debris,Slide,2018,
10.05,77.21,Aanakkulam,Kerala,Debris,Slide,0,
10.05,77.22,Thalumkandam,Kerala,Debris,Slide,0,
10.05,76.76,Perumbamkoottu,Kerala,Debris,Slide,0,
10.05,77.12,Aanachal,Kerala,Debris,Slide,0,
10.05,77.13,Aaram mile,Kerala,Debris,Slide,0,
10.050389,76.835281,Cheeyyappara,Kerala,Debris,Slide,0,
10.052144,76.831825,Cheeyyappara,Kerala,Debris,Slide,0,
10.052865,76.830616,Cheeyyappara,Kerala,Debris,Slide,0,
10.053132,76.942389,Plamala,Kerala,Debris,Flow,0,
10.053444,76.82972222,,Kerala,Soil,Slide,,
10.053878,76.82912222,,Kerala,Soil,Slide,,
10.054453,76.763889,NH-49 slide,Kerala,Debris,Slide,0,
10.055321,77.05,"Hotel, Plumjudy, Pallivasal",Kerala,Debris,Slide,0,
10.055321,77.05,"Hotel, Plumjudy, Pallivasal",Kerala,Debris,Slide,0,
10.057205,77.053833,Pallivasal Tea Estate,Kerala,Debris,Slide,0,
10.057205,77.053833,Pallivasal Tea Estate,Kerala,Debris,Slide,0,
10.058025,76.809075,,Kerala,Soil,Slide,,
10.058896,76.941338,Kandachal,Kerala,Debris,Flow,0,
10.059519,76.955288,Peechad,Kerala,Debris,Slide,0,
10.06,77.06,Near Pallivasal,Kerala,Debris,Slide,0,
10.06,77.05,Seval kudi,Kerala,Debris,Slide,0,
10.06,77.05,Seval kudi,Kerala,Debris,Slide,0,
10.06,76.96,Aaram mile,Kerala,Debris,Slide,2018,
10.06,76.96,Seval kudi,Kerala,Debris,Slide,2018,
10.06,76.94,Thalumkandam,Kerala,Debris,Slide,2018,
10.06,76.94,Thalumkandam,Kerala,Rock,Slide,2018,
10.06,76.96,Mankulam,Kerala,Debris,Slide,2018,
10.06,76.96,Perumbamkoottu,Kerala,Debris,Slide,2019,
10.06,76.96,Seval kudi,Kerala,Debris,Slide,2018,
10.06,76.82,Parakudi,Kerala,Debris,Slide,2019,
10.06,77,Mankulam,Kerala,Debris,Slide,2019,
10.06,77.01,Seval kudi,Kerala,Debris,Slide,2018,
10.06,77.01,Aaram mile,Kerala,Debris,Slide,2018,
10.06,77.01,Aaram mile,Kerala,Debris,Slide,2019,
10.06,77.01,Chikkanad kudi,Kerala,Debris,Slide,2019,
10.06,77.02,Parakudi,Kerala,Debris,Slide,2018,
10.06,77.03,Aanachal,Kerala,Debris,Slide,2019,
10.06,77.04,Seval kudi,Kerala,Debris,Flow,2019,
10.06,77.04,Aanakkulam,Kerala,Debris,Slide,2019,
10.06,77.04,Aanakkulam,Kerala,Debris,Slide,2019,
10.06,77.22,Thalumkandam,Kerala,Debris,Slide,0,
10.06,77.23,Mankulam,Kerala,Debris,Slide,0,
10.06,77.13,Aanakkulam,Kerala,Debris,Slide,0,
10.06,77.13,Aanakkulam,Kerala,Debris,Slide,0,
10.06,77.13,Aanakkulam,Kerala,Debris,Slide,2018,
10.06,77.16,Near Pallivasal,Kerala,Debris,Flow,0,
10.06,77.16,Chithirapuram,Kerala,Debris,Slide,0,
10.06,77.13,Seval kudi,Kerala,Debris,Slide,0,
10.06,77.14,Aanakkulam,Kerala,Debris,Slide,0,
10.06,77.14,Aanakkulam,Kerala,Debris,Slide,0,
10.06,77.07,Chikkanad kudi,Kerala,Debris,Flow,2019,
10.060082,76.928721,Kudakkallu kudi,Kerala,Debris,Slide,0,
10.060098,76.928977,Kudakkallu kudi,Kerala,Debris,Slide,0,
10.060128,76.930063,Kudakkallu kudi,Kerala,Debris,Slide,0,
10.060258,76.758456,Kadambrayar subsidence,Kerala,Debris,Subsidence,0,
10.060444,77.05783333,,Kerala,Debris,Slide,,
10.060595,76.925942,Kudakkallu kudi,Kerala,Debris,Flow,0,
10.060891,76.926327,Kudakkallu kudi,Kerala,Debris,Slide,0,
10.060927,76.830843,Pazhayapallichal,Kerala,Debris,Slide,0,
10.060998,77.03537,,Kerala,Debris,Slide,0,
10.060998,77.03537,"Lekshmi estate, Ottapara division",Kerala,Debris,Slide,0,
10.06168,77.105447,Ave Maria Mission,Kerala,Debris,Slide,0,
10.06168,77.105447,Ave Maria Mission,Kerala,Debris,Slide,0,
10.062068,76.830604,Pazhayapallichal,Kerala,Debris,Slide,0,
10.062302,77.10432,Erachilpara,Kerala,Debris,Slide,0,
10.062302,77.10432,Erachilpara,Kerala,Debris,Slide,0,
10.063173,76.931832,Jnavalpparakkudi,Kerala,Debris,Slide,0,
10.063557,77.103033,Devikulam,Kerala,Debris,Slide,0,
10.063557,77.103033,Devikulam,Kerala,Debris,Slide,0,
10.063931,76.958224,Peechad,Kerala,Debris,Slide,0,
10.065194,77.102944,Erachilpara,Kerala,Debris,Slide,0,
10.065194,77.102944,Erachilpara,Kerala,Debris,Slide,0,
10.066496,77.065576,Munnar,Kerala,Debris,Slide,0,
10.066496,77.065576,Munnar,Kerala,Debris,Slide,0,
10.06665,77.109875,Near Ayappa temple,Kerala,Debris,Slide,0,
10.06665,77.109875,Near Ayappa temple,Kerala,Debris,Slide,0,
10.066667,76.782275,NH-49 slide2,Kerala,Debris,Slide,0,
10.067254,77.105921,Near SBI bank Devikulam,Kerala,Debris,Slide,0,
10.067254,77.105921,Near SBI bank Devikulam,Kerala,Debris,Slide,0,
10.06755,77.109936,"Kannan Devan Hills plantation,
Devikulam Taluk",Kerala,Debris,Slide,0,
10.06755,77.109936,"Kannan Devan Hills plantation,
Devikulam Taluk",Kerala,Debris,Slide,0,
10.068238,77.106092,SBI bank Devikulam,Kerala,Debris,Slide,0,
10.068238,77.106092,SBI bank Devikulam,Kerala,Debris,Slide,0,
10.06897,77.106735,Devikulam,Kerala,Debris,Slide,0,
10.06897,77.106735,Devikulam,Kerala,Debris,Slide,0,
10.07,77.04,Thalumkandam,Kerala,Debris,Slide,2019,
10.07,77.04,Thalumkandam,Kerala,Debris,Slide,0,
10.07,77.05,Aanakkulam,Kerala,Debris,Slide,0,
10.07,77.04,Near Pallivasal,Kerala,Debris,Slide,0,
10.07,77.04,Chithirapuram,Kerala,Debris,Flow,0,
10.07,77.04,Thalumkandam,Kerala,Debris,Slide,0,
10.07,77.04,Thalumkandam,Kerala,Debris,Slide,0,
10.07,77.04,Mankulam,Kerala,Debris,Slide,0,
10.07,77.03,Mankulam,Kerala,Debris,Slide,0,
10.07,77.03,Perumbamkoottu,Kerala,Debris,Slide,0,
10.07,77.03,Seval kudi,Kerala,Debris,Slide,0,
10.07,77.02,Aaram mile,Kerala,Debris,Slide,0,
10.07,77.01,Parakudi,Kerala,Debris,Slide,0,
10.07,77.01,Aanachal,Kerala,Debris,Slide,0,
10.07,76.96,Aanakkulam,Kerala,Debris,Slide,2018,
10.07,76.99,Chithirapuram,Kerala,Debris,Slide,2018,
10.07,76.99,Thalumkandam,Kerala,Debris,Slide,2019,
10.07,76.99,Mankulam,Kerala,Debris,Slide,2019,
10.07,77.01,Perumbamkoottu,Kerala,Debris,Slide,2019,
10.07,77.04,Aanakkulam,Kerala,Debris,Slide,2019,
10.07,77.05,Near Pallivasal,Kerala,Debris,Slide,0,
10.07,77.05,Chithirapuram,Kerala,Debris,Slide,2019,
10.07,77.05,Thalumkandam,Kerala,Debris,Flow,2019,
10.07,77.06,Thalumkandam,Kerala,Debris,Slide,0,
10.07,77.09,Seval kudi,Kerala,Debris,Slide,0,
10.07,77.11,Aanakkulam,Kerala,Debris,Slide,0,
10.07,77.14,Aanachal,Kerala,Debris,Flow,0,
10.07,77.15,Aaram mile,Kerala,Debris,Slide,0,
10.07,77.16,Seval kudi,Kerala,Debris,Flow,0,
10.07,77.16,Aanakkulam,Kerala,Debris,Flow,0,
10.07,77.17,Aanakkulam,Kerala,Debris,Slide,0,
10.07,77.07,Perumbamkoottu,Kerala,Debris,Slide,0,
10.07,77.07,Seval kudi,Kerala,Debris,Slide,0,
10.07,77.07,Aaram mile,Kerala,Debris,Slide,0,
10.07,77.07,Aaram mile,Kerala,Debris,Slide,0,
10.07,77.08,Aaram mile,Kerala,Debris,Slide,0,
10.07,77.07,Seval kudi,Kerala,Debris,Slide,0,
10.07,77.16,Thalumkandam,Kerala,Debris,Slide,0,
10.07,77.15,Aanakkulam,Kerala,Debris,Slide,0,
10.07,77.15,Near Pallivasal,Kerala,Debris,Slide,0,
10.07,77.07,Aaram mile,Kerala,Debris,Slide,2018,
10.076472,77.255686,,Tamil Nadu,Soil,Slide,0,
10.076961,77.255369,,Tamil Nadu,Soil,Slide,0,
10.08,77.04,Mankulam,Kerala,Debris,Slide,0,
10.08,77.04,Perumbamkoottu,Kerala,Debris,Slide,0,
10.08,77.04,Seval kudi,Kerala,Debris,Slide,0,
10.08,77.05,Aaram mile,Kerala,Debris,Flow,0,
10.08,77.05,Aaram mile,Kerala,Debris,Slide,0,
10.08,77.05,Chikkanad kudi,Kerala,Debris,Slide,0,
10.08,77.05,Parakudi,Kerala,Debris,Slide,0,
10.08,77.05,Aanachal,Kerala,Debris,Slide,0,
10.08,77.05,Aaram mile,Kerala,Debris,Slide,0,
10.08,77.05,Seval kudi,Kerala,Debris,Flow,0,
10.08,77.06,Aanakkulam,Kerala,Debris,Slide,0,
10.08,76.96,Aanakkulam,Kerala,Debris,Slide,2019,
10.08,76.96,Aanakkulam,Kerala,Debris,Slide,2018,
10.08,76.96,Aanakkulam,Kerala,Debris,Slide,2018,
10.08,76.96,Aanakkulam,Kerala,Debris,Slide,2018,
10.08,76.97,Near Pallivasal,Kerala,Debris,Flow,2018,
10.08,77.08,Perumbamkoottu,Kerala,Debris,Slide,0,
10.08,77.09,Aaram mile,Kerala,Debris,Slide,0,
10.08,77.08,Seval kudi,Kerala,Debris,Slide,0,
10.08,77.08,Aanakkulam,Kerala,Debris,Slide,0,
10.08,77.13,Near Pallivasal,Kerala,Debris,Slide,0,
10.08,76.98,Chikkanad kudi,Kerala,Debris,Slide,0,
10.08,76.98,Parakudi,Kerala,Debris,Slide,0,
10.08,77.08,Chikkanad kudi,Kerala,Debris,Slide,0,
10.08,77.08,Parakudi,Kerala,Debris,Slide,0,
10.08,77.08,Aanachal,Kerala,Debris,Slide,0,
10.08,77.16,Chithirapuram,Kerala,Debris,Slide,0,
10.08,77.16,Thalumkandam,Kerala,Debris,Slide,0,
10.08,77.17,Thalumkandam,Kerala,Debris,Slide,0,
10.08,77.18,Mankulam,Kerala,Debris,Slide,2019,
10.08,77.18,Mankulam,Kerala,Debris,Slide,0,
10.08,77.05,Aaram mile,Kerala,Soil,Subsidence,2018,
10.08,77.05,Seval kudi,Kerala,Debris,Flow,2019,
10.081212,76.950995,Virippara,Kerala,Debris,Slide,0,
10.08124,77.129361,Nettikudi Lower Division-Munnar,Kerala,Debris,Slide,0,
10.08124,77.129361,Nettikudi Lower Division-Munnar,Kerala,Debris,Slide,0,
10.082256,77.074825,Near Munnar Govt. college,Kerala,Debris,Slide,0,
10.082256,77.074825,Near Munnar Govt. college,Kerala,Debris,Slide,0,
10.083534,77.067098,"PWD quarters near police station,
Munnar",Kerala,Debris,Slide,0,
10.083534,77.067098,"PWD quarters near police station,
Munnar",Kerala,Debris,Slide,0,
10.083806,77.06194444,,Kerala,Debris,Slide,2018,
10.084287,77.062369,Near Police Quarters,Kerala,Debris,Slide,0,
10.084287,77.062369,Near Police Quarters,Kerala,Debris,Slide,0,
10.084472,77.06336111,,Kerala,Debris,Slide,2018,
10.08512,77.077962,"near Grahamsland Estate, KDH
Village,Devikulam",Kerala,Debris,Slide,0,
10.08512,77.077962,"near Grahamsland Estate, KDH
Village,Devikulam",Kerala,Debris,Slide,0,
10.0852,77.079596,"near Grahamsland Estate, KDH
Village,Devikulam",Kerala,Debris,Slide,0,
10.0852,77.079596,"near Grahamsland Estate, KDH
Village,Devikulam",Kerala,Debris,Slide,0,
10.08551,77.063362,Munnar- Mattupatti road,Kerala,Debris,Slide,0,
10.08551,77.063362,Munnar- Mattupatti road,Kerala,Debris,Slide,0,
10.087052,77.059477,"Behind Sarvana Bhavan hotel, Munnar.",Kerala,Debris,Slide,0,
10.087052,77.059477,"Behind Sarvana Bhavan hotel, Munnar.",Kerala,Debris,Slide,0,
10.08743,77.094322,"Grahamsland Estate, KDH
Village,Devikulam",Kerala,Debris,Slide,0,
10.08743,77.094322,"Grahamsland Estate, KDH
Village,Devikulam",Kerala,Debris,Slide,0,
10.088594,77.026604,Nallathanni Estate-Kurumala Division,Kerala,Debris,Slide,0,
10.088594,77.026604,Nallathanni Estate-Kurumala Division,Kerala,Debris,Slide,0,
10.089504,77.030066,Nallathanni Estate-Kurumala Division,Kerala,Debris,Flow,0,
10.089504,77.030066,Nallathanni Estate-Kurumala Division,Kerala,Debris,Flow,0,
10.089618,77.061226,Munnar-Murukan Temple,Kerala,Debris,Slide,0,
10.089618,77.061226,Munnar-Murukan Temple,Kerala,Debris,Slide,0,
10.089716,77.059886,Munnar Juma Masjid,Kerala,Debris,Slide,0,
10.089716,77.059886,Munnar Juma Masjid,Kerala,Debris,Slide,0,
10.09,76.93,Aaram mile,Kerala,Debris,Slide,2018,
10.09,76.93,Chikkanad kudi,Kerala,Debris,Slide,2018,
10.09,77.06,Aaram mile,Kerala,Debris,Slide,2019,
10.09,77.08,Seval kudi,Kerala,Debris,Slide,0,
10.09,77.09,Aanakkulam,Kerala,Debris,Slide,2018,
10.09,77.06,Chikkanad kudi,Kerala,Debris,Slide,0,
10.09,77.07,Parakudi,Kerala,Debris,Slide,0,
10.09,77.07,Aanachal,Kerala,Debris,Flow,0,
10.09,77.09,Aanakkulam,Kerala,Debris,Flow,0,
10.09,77.09,Thalumkandam,Kerala,Debris,Slide,0,
10.09,77.1,Mankulam,Kerala,Debris,Slide,0,
10.09,77.11,Mankulam,Kerala,Debris,Slide,0,
10.09,77.11,Perumbamkoottu,Kerala,Debris,Slide,0,
10.09,77.11,Seval kudi,Kerala,Debris,Slide,0,
10.09,77.11,Aaram mile,Kerala,Debris,Slide,0,
10.09,77.02,Perumbamkoottu,Kerala,Debris,Slide,0,
10.09,77,Seval kudi,Kerala,Debris,Slide,2019,
10.09,76.98,Aaram mile,Kerala,Debris,Slide,0,
10.09,76.98,Aaram mile,Kerala,Debris,Slide,0,
10.09,77.17,Aanakkulam,Kerala,Debris,Slide,0,
10.09,77.17,Near Pallivasal,Kerala,Debris,Slide,0,
10.09,77.17,Chithirapuram,Kerala,Debris,Slide,0,
10.09,77.06,Seval kudi,Kerala,Debris,Slide,0,
10.09,77.06,Aaram mile,Kerala,Debris,Slide,0,
10.09,77.07,Seval kudi,Kerala,Debris,Slide,0,
10.09,77.07,Aaram mile,Kerala,Debris,Slide,0,
10.09,77.07,Aaram mile,Kerala,Debris,Slide,0,
10.09,77.07,Chikkanad kudi,Kerala,Debris,Slide,0,
10.09,77.07,Parakudi,Kerala,Debris,Slide,0,
10.09,77.05,Seval kudi,Kerala,Debris,Slide,0,
10.09,77.05,Aanachal,Kerala,Debris,Slide,2019,
10.091,76.9477,Pambumkayam,Kerala,Debris,Flow,2010,
10.092545,77.059904,Near Munnar Betheren Church,Kerala,Debris,Slide,0,
10.092545,77.059904,Near Munnar Betheren Church,Kerala,Debris,Slide,0,
10.093601,77.053015,Nallathanni Road,Kerala,Debris,Slide,0,
10.093601,77.053015,Nallathanni Road,Kerala,Debris,Slide,0,
